date,city,aqi,pm25,pm10,temp,humidity,wind_speed,rain,dow,month,is_weekend,is_winter,festival_season,school_day,traffic_level,construction_activity,target_aqi_next_day
2024-06-08,New York,181,155.4,170.6,-5.4,76,7.7,0.0,5,6,1,0,0,0,0,2,143.0
2024-06-09,New York,143,129.7,244.1,18.9,83,5.9,0.0,6,6,1,0,0,0,0,2,30.0
2024-06-10,New York,30,109.5,62.0,8.6,34,4.7,0.0,0,6,0,0,0,1,2,2,67.0
2024-06-11,New York,67,17.7,132.2,22.0,28,10.2,0.0,1,6,0,0,0,1,2,2,236.0
2024-06-12,New York,236,166.3,82.3,22.5,32,8.2,0.0,2,6,0,0,0,1,2,2,229.0
2024-06-13,New York,229,133.1,52.1,-5.1,62,9.8,0.0,3,6,0,0,0,1,2,2,41.0
2024-06-14,New York,41,232.5,18.0,26.3,48,13.3,0.0,4,6,0,0,0,1,2,2,225.0
2024-06-15,New York,225,70.2,78.0,16.6,13,8.0,0.0,5,6,1,0,0,0,0,2,53.0
2024-06-16,New York,53,217.4,137.0,-8.3,30,13.6,0.0,6,6,1,0,0,0,0,2,187.0
2024-06-17,New York,187,12.0,73.0,12.1,79,11.0,0.0,0,6,0,0,0,1,2,2,89.0
2024-06-18,New York,89,130.2,39.0,29.4,69,10.7,0.0,1,6,0,0,0,1,2,2,279.0
2024-06-19,New York,279,176.0,100.8,31.1,57,0.9,0.0,2,6,0,0,0,1,2,2,296.0
2024-06-20,New York,296,97.7,230.0,-1.8,89,8.2,0.0,3,6,0,0,0,1,2,2,298.0
2024-06-21,New York,298,73.2,37.8,18.9,55,14.6,0.0,4,6,0,0,0,1,2,2,193.0
2024-06-22,New York,193,77.3,277.7,25.1,42,13.0,0.0,5,6,1,0,0,0,0,2,161.0
2024-06-23,New York,161,88.9,255.7,14.6,53,1.8,0.0,6,6,1,0,0,0,0,2,74.0
2024-06-24,New York,74,85.9,277.7,30.4,27,2.2,0.0,0,6,0,0,0,1,2,2,204.0
2024-06-25,New York,204,243.1,244.5,-4.7,36,13.8,0.0,1,6,0,0,0,1,2,2,119.0
2024-06-26,New York,119,87.3,288.8,16.0,74,12.5,0.0,2,6,0,0,0,1,2,2,67.0
2024-06-27,New York,67,239.1,37.8,25.0,76,12.1,0.0,3,6,0,0,0,1,2,2,280.0
2024-06-28,New York,280,164.4,123.8,24.1,87,3.4,0.0,4,6,0,0,0,1,2,2,235.0
2024-06-29,New York,235,42.8,10.8,25.9,45,9.5,0.0,5,6,1,0,0,0,0,2,148.0
2024-06-30,New York,148,104.7,117.4,33.3,55,1.2,0.0,6,6,1,0,0,0,0,2,41.0
2024-07-01,New York,41,151.5,224.8,26.5,29,8.1,0.0,0,7,0,0,0,1,2,2,187.0
2024-07-02,New York,187,74.3,121.7,21.2,82,8.5,0.0,1,7,0,0,0,1,2,2,91.0
2024-07-03,New York,91,26.3,275.3,9.7,17,3.0,0.0,2,7,0,0,0,1,2,2,107.0
2024-07-04,New York,107,41.1,298.5,9.7,56,1.3,0.0,3,7,0,0,0,1,2,2,281.0
2024-07-05,New York,281,8.5,13.8,14.3,29,1.3,0.0,4,7,0,0,0,1,2,2,185.0
2024-07-06,New York,185,147.3,264.3,7.4,51,1.1,0.0,5,7,1,0,0,0,0,2,220.0
2024-07-07,New York,220,97.4,45.9,25.4,54,2.0,0.0,6,7,1,0,0,0,0,2,53.0
2024-07-08,New York,53,106.0,172.4,0.9,21,13.7,0.0,0,7,0,0,0,1,2,2,285.0
2024-07-09,New York,285,219.5,124.8,12.3,13,10.6,0.0,1,7,0,0,0,1,2,2,189.0
2024-07-10,New York,189,46.0,235.9,4.0,69,11.2,0.0,2,7,0,0,0,1,2,2,253.0
2024-07-11,New York,253,64.5,245.2,18.1,49,10.2,0.0,3,7,0,0,0,1,2,2,179.0
2024-07-12,New York,179,175.3,42.8,24.1,63,9.9,0.0,4,7,0,0,0,1,2,2,226.0
2024-07-13,New York,226,172.2,264.1,-0.3,70,6.3,0.0,5,7,1,0,0,0,0,2,241.0
2024-07-14,New York,241,54.1,173.9,-3.9,84,9.2,0.0,6,7,1,0,0,0,0,2,112.0
2024-07-15,New York,112,115.2,229.2,34.1,40,7.7,0.0,0,7,0,0,0,1,2,2,198.0
2024-07-16,New York,198,22.2,134.2,25.4,59,3.8,0.0,1,7,0,0,0,1,2,2,95.0
2024-07-17,New York,95,213.5,239.0,11.1,46,14.9,0.0,2,7,0,0,0,1,2,2,120.0
2024-07-18,New York,120,55.3,27.1,34.9,52,0.9,0.0,3,7,0,0,0,1,2,2,54.0
2024-07-19,New York,54,94.8,270.4,-8.8,20,4.2,0.0,4,7,0,0,0,1,2,2,166.0
2024-07-20,New York,166,66.2,267.9,30.7,34,11.8,0.0,5,7,1,0,0,0,0,2,83.0
2024-07-21,New York,83,93.4,242.1,-2.0,39,3.4,0.0,6,7,1,0,0,0,0,2,251.0
2024-07-22,New York,251,165.1,164.1,38.5,69,11.0,0.0,0,7,0,0,0,1,2,2,174.0
2024-07-23,New York,174,200.6,275.5,-5.0,72,0.5,0.0,1,7,0,0,0,1,2,2,81.0
2024-07-24,New York,81,227.6,92.2,4.3,11,8.5,0.0,2,7,0,0,0,1,2,2,48.0
2024-07-25,New York,48,117.9,82.7,16.8,25,9.7,0.0,3,7,0,0,0,1,2,2,226.0
2024-07-26,New York,226,135.3,218.0,9.9,87,1.5,0.0,4,7,0,0,0,1,2,2,253.0
2024-07-27,New York,253,150.8,266.9,31.1,12,5.1,0.0,5,7,1,0,0,0,0,2,214.0
2024-07-28,New York,214,117.6,264.8,-6.7,72,5.6,0.0,6,7,1,0,0,0,0,2,281.0
2024-07-29,New York,281,147.2,30.6,14.2,21,11.5,0.0,0,7,0,0,0,1,2,2,159.0
2024-07-30,New York,159,146.9,200.1,7.2,69,5.1,0.0,1,7,0,0,0,1,2,2,296.0
2024-07-31,New York,296,232.7,144.5,20.3,80,1.9,0.0,2,7,0,0,0,1,2,2,172.0
2024-08-01,New York,172,236.7,290.5,-9.8,73,9.3,0.0,3,8,0,0,0,1,2,2,108.0
2024-08-02,New York,108,50.1,58.7,11.0,66,7.9,0.0,4,8,0,0,0,1,2,2,111.0
2024-08-03,New York,111,50.5,116.4,37.7,53,10.7,0.0,5,8,1,0,0,0,0,2,274.0
2024-08-04,New York,274,217.7,246.6,15.0,81,13.9,0.0,6,8,1,0,0,0,0,2,39.0
2024-08-05,New York,39,14.1,154.9,28.1,16,12.5,0.0,0,8,0,0,0,1,2,2,257.0
2024-08-06,New York,257,70.0,243.0,39.2,21,8.6,0.0,1,8,0,0,0,1,2,2,283.0
2024-08-07,New York,283,17.4,84.6,28.8,74,14.8,0.0,2,8,0,0,0,1,2,2,65.0
2024-08-08,New York,65,225.2,192.6,14.6,69,14.9,0.0,3,8,0,0,0,1,2,2,192.0
2024-08-09,New York,192,173.6,202.0,3.4,61,5.4,0.0,4,8,0,0,0,1,2,2,143.0
2024-08-10,New York,143,202.5,154.9,-4.6,52,3.2,0.0,5,8,1,0,0,0,0,2,52.0
2024-08-11,New York,52,33.3,120.8,-1.9,56,9.9,0.0,6,8,1,0,0,0,0,2,252.0
2024-08-12,New York,252,200.4,284.0,-6.1,78,13.7,0.0,0,8,0,0,0,1,2,2,177.0
2024-08-13,New York,177,81.1,190.6,6.2,33,8.6,0.0,1,8,0,0,0,1,2,2,218.0
2024-08-14,New York,218,188.4,245.2,33.2,77,1.6,0.0,2,8,0,0,0,1,2,2,200.0
2024-08-15,New York,200,15.4,123.2,19.3,51,9.7,0.0,3,8,0,0,0,1,2,2,53.0
2024-08-16,New York,53,106.9,179.6,22.5,61,2.1,0.0,4,8,0,0,0,1,2,2,221.0
2024-08-17,New York,221,163.1,206.3,12.8,10,13.1,0.0,5,8,1,0,0,0,0,2,79.0
2024-08-18,New York,79,119.2,82.0,-5.6,83,3.9,0.0,6,8,1,0,0,0,0,2,128.0
2024-08-19,New York,128,10.7,141.5,18.6,34,11.3,0.0,0,8,0,0,0,1,2,2,121.0
2024-08-20,New York,121,244.4,253.7,27.7,69,3.4,0.0,1,8,0,0,0,1,2,2,250.0
2024-08-21,New York,250,41.2,46.0,9.8,67,5.0,0.0,2,8,0,0,0,1,2,2,96.0
2024-08-22,New York,96,57.1,146.7,-6.4,60,3.2,0.0,3,8,0,0,0,1,2,2,221.0
2024-08-23,New York,221,223.3,209.9,-8.0,77,15.0,0.0,4,8,0,0,0,1,2,2,148.0
2024-08-24,New York,148,154.6,33.5,-6.1,45,7.3,0.0,5,8,1,0,0,0,0,2,174.0
2024-08-25,New York,174,245.2,223.4,6.1,26,6.0,0.0,6,8,1,0,0,0,0,2,115.0
2024-08-26,New York,115,44.3,263.8,8.9,39,8.8,0.0,0,8,0,0,0,1,2,2,166.0
2024-08-27,New York,166,140.7,174.3,-4.0,22,2.3,0.0,1,8,0,0,0,1,2,2,250.0
2024-08-28,New York,250,181.3,248.1,39.5,29,13.5,0.0,2,8,0,0,0,1,2,2,164.0
2024-08-29,New York,164,170.0,25.7,-8.4,82,4.5,0.0,3,8,0,0,0,1,2,2,285.0
2024-08-30,New York,285,178.5,251.2,1.2,35,9.1,0.0,4,8,0,0,0,1,2,2,83.0
2024-08-31,New York,83,76.8,275.1,1.7,33,6.3,0.0,5,8,1,0,0,0,0,2,89.0
2024-09-01,New York,89,22.0,247.0,13.0,51,13.4,0.0,6,9,1,0,0,0,0,2,82.0
2024-09-02,New York,82,173.1,155.2,6.9,44,7.9,0.0,0,9,0,0,0,1,2,2,71.0
2024-09-03,New York,71,198.7,213.9,16.6,26,13.2,0.0,1,9,0,0,0,1,2,2,124.0
2024-09-04,New York,124,78.3,173.8,37.6,80,12.2,0.0,2,9,0,0,0,1,2,2,199.0
2024-09-05,New York,199,47.1,106.8,35.7,29,13.5,0.0,3,9,0,0,0,1,2,2,178.0
2024-09-06,New York,178,42.2,282.7,34.7,80,7.4,0.0,4,9,0,0,0,1,2,2,55.0
2024-09-07,New York,55,144.7,102.8,26.4,65,4.6,0.0,5,9,1,0,0,0,0,2,168.0
2024-09-08,New York,168,55.8,107.8,21.1,45,5.9,0.0,6,9,1,0,0,0,0,2,186.0
2024-09-09,New York,186,103.0,159.0,31.3,75,12.8,0.0,0,9,0,0,0,1,2,2,36.0
2024-09-10,New York,36,204.6,100.7,22.5,24,7.5,0.0,1,9,0,0,0,1,2,2,286.0
2024-09-11,New York,286,9.3,230.2,8.6,12,8.2,0.0,2,9,0,0,0,1,2,2,39.0
2024-09-12,New York,39,214.6,123.1,8.5,77,7.6,0.0,3,9,0,0,0,1,2,2,177.0
2024-09-13,New York,177,230.5,152.0,24.6,86,12.4,0.0,4,9,0,0,0,1,2,2,115.0
2024-09-14,New York,115,101.0,73.9,2.6,77,2.7,0.0,5,9,1,0,0,0,0,2,49.0
2024-09-15,New York,49,105.9,38.7,10.3,39,4.6,0.0,6,9,1,0,0,0,0,2,204.0
2024-09-16,New York,204,42.1,55.2,19.4,28,2.5,0.0,0,9,0,0,0,1,2,2,83.0
2024-09-17,New York,83,41.1,269.0,31.3,16,3.9,0.0,1,9,0,0,0,1,2,2,66.0
2024-09-18,New York,66,69.9,285.3,22.6,62,10.7,0.0,2,9,0,0,0,1,2,2,73.0
2024-09-19,New York,73,135.3,30.8,-4.7,69,5.3,0.0,3,9,0,0,0,1,2,2,62.0
2024-09-20,New York,62,150.3,226.6,9.8,45,4.8,0.0,4,9,0,0,0,1,2,2,244.0
2024-09-21,New York,244,168.3,201.0,39.2,52,9.6,0.0,5,9,1,0,0,0,0,2,110.0
2024-09-22,New York,110,186.8,45.1,-3.1,55,8.8,0.0,6,9,1,0,0,0,0,2,253.0
2024-09-23,New York,253,103.5,64.8,30.4,47,3.9,0.0,0,9,0,0,0,1,2,2,218.0
2024-09-24,New York,218,181.3,126.0,-8.3,71,12.9,0.0,1,9,0,0,0,1,2,2,33.0
2024-09-25,New York,33,74.2,285.0,28.6,41,13.5,0.0,2,9,0,0,0,1,2,2,250.0
2024-09-26,New York,250,240.4,67.1,-1.6,75,2.3,0.0,3,9,0,0,0,1,2,2,85.0
2024-09-27,New York,85,89.3,124.1,-9.0,38,1.9,0.0,4,9,0,0,0,1,2,2,131.0
2024-09-28,New York,131,234.5,211.5,0.3,78,8.3,0.0,5,9,1,0,0,0,0,2,241.0
2024-09-29,New York,241,244.0,119.0,31.2,76,5.7,0.0,6,9,1,0,0,0,0,2,259.0
2024-09-30,New York,259,135.2,79.1,-1.4,64,10.4,0.0,0,9,0,0,0,1,2,2,218.0
2024-10-01,New York,218,68.1,291.8,36.5,70,11.4,0.0,1,10,0,0,1,1,3,2,267.0
2024-10-02,New York,267,46.5,47.4,3.3,40,9.1,0.0,2,10,0,0,1,1,3,2,294.0
2024-10-03,New York,294,40.3,76.4,26.7,22,9.9,0.0,3,10,0,0,1,1,3,2,117.0
2024-10-04,New York,117,202.2,234.8,18.5,73,12.9,0.0,4,10,0,0,1,1,3,2,77.0
2024-10-05,New York,77,77.2,236.0,-9.6,43,12.1,0.0,5,10,1,0,1,0,1,2,177.0
2024-10-06,New York,177,83.1,176.2,39.8,11,10.0,0.0,6,10,1,0,1,0,1,2,278.0
2024-10-07,New York,278,108.4,217.1,-2.6,72,0.9,0.0,0,10,0,0,1,1,3,2,268.0
2024-10-08,New York,268,45.4,147.8,19.1,79,10.4,0.0,1,10,0,0,1,1,3,2,212.0
2024-10-09,New York,212,211.7,231.5,-6.5,17,11.8,0.0,2,10,0,0,1,1,3,2,81.0
2024-10-10,New York,81,133.0,149.7,12.7,67,7.6,0.0,3,10,0,0,1,1,3,2,125.0
2024-10-11,New York,125,210.1,83.1,34.0,51,11.7,0.0,4,10,0,0,1,1,3,2,206.0
2024-10-12,New York,206,202.6,104.1,37.9,19,10.0,0.0,5,10,1,0,1,0,1,2,169.0
2024-10-13,New York,169,154.7,97.1,16.8,40,3.2,0.0,6,10,1,0,1,0,1,2,186.0
2024-10-14,New York,186,199.8,119.2,11.5,34,7.3,0.0,0,10,0,0,1,1,3,2,79.0
2024-10-15,New York,79,137.4,273.6,29.2,53,9.9,0.0,1,10,0,0,1,1,3,2,30.0
2024-10-16,New York,30,35.2,267.2,1.3,32,7.7,0.0,2,10,0,0,1,1,3,2,230.0
2024-10-17,New York,230,76.7,88.5,11.4,34,8.5,0.0,3,10,0,0,1,1,3,2,78.0
2024-10-18,New York,78,163.7,237.1,2.7,73,3.8,0.0,4,10,0,0,1,1,3,2,132.0
2024-10-19,New York,132,169.7,199.6,24.0,84,10.2,0.0,5,10,1,0,1,0,1,2,67.0
2024-10-20,New York,67,78.4,216.9,11.4,39,9.3,0.0,6,10,1,0,1,0,1,2,216.0
2024-10-21,New York,216,191.4,18.5,24.2,50,3.3,0.0,0,10,0,0,1,1,3,2,154.0
2024-10-22,New York,154,33.4,170.5,17.2,42,12.1,0.0,1,10,0,0,1,1,3,2,217.0
2024-10-23,New York,217,198.2,95.5,6.4,71,4.6,0.0,2,10,0,0,1,1,3,2,55.0
2024-10-24,New York,55,108.1,51.1,31.7,35,8.0,0.0,3,10,0,0,1,1,3,2,239.0
2024-10-25,New York,239,102.6,265.5,9.1,70,4.0,0.0,4,10,0,0,1,1,3,2,49.0
2024-10-26,New York,49,215.8,64.4,33.0,61,4.5,0.0,5,10,1,0,1,0,1,2,63.0
2024-10-27,New York,63,198.8,150.0,-2.3,37,1.0,0.0,6,10,1,0,1,0,1,2,107.0
2024-10-28,New York,107,75.2,294.3,18.3,20,14.0,0.0,0,10,0,0,1,1,3,2,155.0
2024-10-29,New York,155,114.3,117.3,13.5,59,1.1,0.0,1,10,0,0,1,1,3,2,72.0
2024-10-30,New York,72,156.5,298.0,32.5,76,2.0,0.0,2,10,0,0,1,1,3,2,107.0
2024-10-31,New York,107,48.0,15.4,21.5,26,9.8,0.0,3,10,0,0,1,1,3,2,237.0
2024-11-01,New York,237,93.9,72.5,3.7,21,1.8,0.0,4,11,0,1,1,1,3,2,254.0
2024-11-02,New York,254,82.3,259.9,14.4,83,14.1,0.0,5,11,1,1,1,0,1,2,39.0
2024-11-03,New York,39,16.3,208.0,12.5,79,11.7,0.0,6,11,1,1,1,0,1,2,296.0
2024-11-04,New York,296,129.9,206.6,26.8,68,1.6,0.0,0,11,0,1,1,1,3,2,34.0
2024-11-05,New York,34,194.8,269.6,5.0,63,7.1,0.0,1,11,0,1,1,1,3,2,240.0
2024-11-06,New York,240,188.4,67.0,9.7,63,14.8,0.0,2,11,0,1,1,1,3,2,253.0
2024-11-07,New York,253,240.4,185.5,11.1,24,7.2,0.0,3,11,0,1,1,1,3,2,118.0
2024-11-08,New York,118,48.4,158.5,-0.7,38,2.5,0.0,4,11,0,1,1,1,3,2,30.0
2024-11-09,New York,30,96.4,278.5,-7.0,57,6.7,0.0,5,11,1,1,1,0,1,2,261.0
2024-11-10,New York,261,82.3,117.5,37.4,30,0.7,0.0,6,11,1,1,1,0,1,2,67.0
2024-11-11,New York,67,206.8,55.1,33.9,43,1.3,0.0,0,11,0,1,1,1,3,2,105.0
2024-11-12,New York,105,35.2,140.4,18.8,78,4.9,0.0,1,11,0,1,1,1,3,2,160.0
2024-11-13,New York,160,104.1,142.6,36.9,42,1.5,0.0,2,11,0,1,1,1,3,2,213.0
2024-11-14,New York,213,58.7,155.9,21.2,64,5.1,0.0,3,11,0,1,1,1,3,2,285.0
2024-11-15,New York,285,31.6,255.2,34.3,81,1.3,0.0,4,11,0,1,1,1,3,2,73.0
2024-11-16,New York,73,205.6,204.4,29.3,59,3.7,0.0,5,11,1,1,1,0,1,2,117.0
2024-11-17,New York,117,59.9,100.4,39.8,77,0.8,0.0,6,11,1,1,1,0,1,2,241.0
2024-11-18,New York,241,136.5,118.5,24.8,27,4.5,0.0,0,11,0,1,1,1,3,2,183.0
2024-11-19,New York,183,67.4,99.6,13.9,62,8.2,0.0,1,11,0,1,1,1,3,2,245.0
2024-11-20,New York,245,147.4,232.4,8.3,87,11.5,0.0,2,11,0,1,1,1,3,2,142.0
2024-11-21,New York,142,56.6,32.9,24.2,86,14.7,0.0,3,11,0,1,1,1,3,2,142.0
2024-11-22,New York,142,40.9,56.5,19.7,47,3.4,0.0,4,11,0,1,1,1,3,2,237.0
2024-11-23,New York,237,59.3,99.7,-3.2,57,9.1,0.0,5,11,1,1,1,0,1,2,57.0
2024-11-24,New York,57,121.0,164.5,-0.1,38,5.3,0.0,6,11,1,1,1,0,1,2,226.0
2024-11-25,New York,226,17.0,295.0,32.9,68,2.6,0.0,0,11,0,1,1,1,3,2,45.0
2024-11-26,New York,45,122.3,258.4,16.4,27,11.7,0.0,1,11,0,1,1,1,3,2,214.0
2024-11-27,New York,214,74.4,272.1,15.0,77,5.9,0.0,2,11,0,1,1,1,3,2,152.0
2024-11-28,New York,152,120.7,13.3,27.8,90,13.0,0.0,3,11,0,1,1,1,3,2,30.0
2024-11-29,New York,30,42.8,17.5,-2.4,86,14.6,0.0,4,11,0,1,1,1,3,2,97.0
2024-11-30,New York,97,89.4,146.9,-5.8,65,10.6,0.0,5,11,1,1,1,0,1,2,105.0
2024-12-01,New York,105,232.3,275.2,16.6,33,10.4,0.0,6,12,1,1,0,0,0,2,141.0
2024-12-02,New York,141,162.4,10.5,16.0,63,9.5,0.0,0,12,0,1,0,1,2,2,244.0
2024-12-03,New York,244,111.8,146.8,-6.8,68,13.9,0.0,1,12,0,1,0,1,2,2,59.0
2024-12-04,New York,59,242.6,139.9,24.1,88,14.5,0.0,2,12,0,1,0,1,2,2,44.0
2024-12-05,New York,44,56.7,283.9,27.0,71,11.4,0.0,3,12,0,1,0,1,2,2,35.0
2024-12-06,New York,35,184.4,20.2,-3.2,19,11.2,0.0,4,12,0,1,0,1,2,2,173.0
2024-12-07,New York,173,75.5,230.5,10.3,33,1.2,0.0,5,12,1,1,0,0,0,2,212.0
2024-12-08,New York,212,105.3,128.6,23.5,81,14.0,0.0,6,12,1,1,0,0,0,2,124.0
2024-12-09,New York,124,85.5,110.4,12.4,21,2.6,0.0,0,12,0,1,0,1,2,2,80.0
2024-12-10,New York,80,94.1,168.1,17.0,79,4.6,0.0,1,12,0,1,0,1,2,2,107.0
2024-12-11,New York,107,110.6,206.8,17.3,68,11.4,0.0,2,12,0,1,0,1,2,2,91.0
2024-12-12,New York,91,238.7,75.1,19.8,88,13.3,0.0,3,12,0,1,0,1,2,2,251.0
2024-12-13,New York,251,163.8,243.0,-0.2,45,14.9,0.0,4,12,0,1,0,1,2,2,88.0
2024-12-14,New York,88,242.3,154.4,-5.9,90,14.4,0.0,5,12,1,1,0,0,0,2,227.0
2024-12-15,New York,227,40.2,75.1,37.2,84,10.4,0.0,6,12,1,1,0,0,0,2,49.0
2024-12-16,New York,49,241.3,148.4,1.3,52,3.8,0.0,0,12,0,1,0,1,2,2,110.0
2024-12-17,New York,110,185.1,115.1,-7.5,53,14.4,0.0,1,12,0,1,0,1,2,2,144.0
2024-12-18,New York,144,11.9,182.9,22.1,87,13.3,0.0,2,12,0,1,0,1,2,2,209.0
2024-12-19,New York,209,50.2,262.5,21.0,52,13.2,0.0,3,12,0,1,0,1,2,2,202.0
2024-12-20,New York,202,234.9,89.2,10.4,39,0.5,0.0,4,12,0,1,0,1,2,2,182.0
2024-12-21,New York,182,154.6,95.2,2.1,68,10.4,0.0,5,12,1,1,0,0,0,2,118.0
2024-12-22,New York,118,154.3,209.8,33.2,63,2.5,0.0,6,12,1,1,0,0,0,2,194.0
2024-12-23,New York,194,202.9,217.9,-9.7,81,8.9,0.0,0,12,0,1,0,1,2,2,104.0
2024-12-24,New York,104,230.7,115.4,38.2,66,4.2,0.0,1,12,0,1,0,1,2,2,283.0
2024-12-25,New York,283,150.3,45.7,-0.5,78,12.7,0.0,2,12,0,1,0,1,2,2,292.0
2024-12-26,New York,292,244.4,81.1,36.8,84,11.1,0.0,3,12,0,1,0,1,2,2,202.0
2024-12-27,New York,202,123.2,36.7,34.4,50,8.9,0.0,4,12,0,1,0,1,2,2,216.0
2024-12-28,New York,216,186.7,177.7,34.5,13,13.9,0.0,5,12,1,1,0,0,0,2,270.0
2024-12-29,New York,270,68.8,112.1,22.8,80,14.7,0.0,6,12,1,1,0,0,0,2,288.0
2024-12-30,New York,288,62.1,241.6,2.6,22,13.2,0.0,0,12,0,1,0,1,2,2,241.0
2024-01-01,Paris,170,217.6,278.0,37.4,67,1.4,0.0,0,1,0,1,0,1,2,2,102.0
2024-01-02,Paris,102,106.2,201.2,3.2,69,2.7,0.0,1,1,0,1,0,1,2,2,124.0
2024-01-03,Paris,124,83.3,77.8,14.0,84,4.5,0.0,2,1,0,1,0,1,2,2,297.0
2024-01-04,Paris,297,105.1,29.3,20.8,37,6.0,0.0,3,1,0,1,0,1,2,2,35.0
2024-01-05,Paris,35,249.2,179.8,8.6,25,12.0,0.0,4,1,0,1,0,1,2,2,220.0
2024-01-06,Paris,220,234.6,248.9,-1.2,16,4.3,0.0,5,1,1,1,0,0,0,2,94.0
2024-01-07,Paris,94,238.5,276.4,21.2,36,12.5,0.0,6,1,1,1,0,0,0,2,173.0
2024-01-08,Paris,173,119.0,269.8,35.9,26,1.0,0.0,0,1,0,1,0,1,2,2,222.0
2024-01-09,Paris,222,122.9,244.3,27.4,22,3.3,0.0,1,1,0,1,0,1,2,2,49.0
2024-01-10,Paris,49,189.8,279.0,18.7,76,3.5,0.0,2,1,0,1,0,1,2,2,120.0
2024-01-11,Paris,120,185.4,247.6,2.5,54,12.0,0.0,3,1,0,1,0,1,2,2,264.0
2024-01-12,Paris,264,179.9,80.0,2.1,76,4.0,0.0,4,1,0,1,0,1,2,2,183.0
2024-01-13,Paris,183,221.0,102.1,20.8,30,8.3,0.0,5,1,1,1,0,0,0,2,160.0
2024-01-14,Paris,160,242.9,76.7,19.8,73,8.3,0.0,6,1,1,1,0,0,0,2,212.0
2024-01-15,Paris,212,36.4,225.5,7.8,51,5.2,0.0,0,1,0,1,0,1,2,2,41.0
2024-01-16,Paris,41,75.4,158.0,-4.4,33,5.4,0.0,1,1,0,1,0,1,2,2,289.0
2024-01-17,Paris,289,204.8,267.5,7.9,11,8.0,0.0,2,1,0,1,0,1,2,2,184.0
2024-01-18,Paris,184,234.1,229.6,38.0,78,13.5,0.0,3,1,0,1,0,1,2,2,32.0
2024-01-19,Paris,32,67.1,279.9,5.9,28,7.9,0.0,4,1,0,1,0,1,2,2,185.0
2024-01-20,Paris,185,42.4,233.1,11.8,17,11.0,0.0,5,1,1,1,0,0,0,2,124.0
2024-01-21,Paris,124,67.9,247.9,-3.0,57,12.4,0.0,6,1,1,1,0,0,0,2,192.0
2024-01-22,Paris,192,216.6,264.9,14.3,80,12.2,0.0,0,1,0,1,0,1,2,2,288.0
2024-01-23,Paris,288,146.1,57.7,23.2,84,1.2,0.0,1,1,0,1,0,1,2,2,85.0
2024-01-24,Paris,85,196.7,286.7,-9.7,35,2.2,0.0,2,1,0,1,0,1,2,2,193.0
2024-01-25,Paris,193,119.7,15.5,35.5,29,8.8,0.0,3,1,0,1,0,1,2,2,216.0
2024-01-26,Paris,216,25.0,241.9,-2.5,77,7.5,0.0,4,1,0,1,0,1,2,2,174.0
2024-01-27,Paris,174,26.2,47.8,2.9,85,12.4,0.0,5,1,1,1,0,0,0,2,83.0
2024-01-28,Paris,83,187.8,140.8,6.8,43,4.4,0.0,6,1,1,1,0,0,0,2,79.0
2024-01-29,Paris,79,227.2,240.0,30.2,63,3.4,0.0,0,1,0,1,0,1,2,2,222.0
2024-01-30,Paris,222,225.9,193.9,-2.9,89,1.4,0.0,1,1,0,1,0,1,2,2,176.0
2024-01-31,Paris,176,135.9,243.1,20.1,44,10.2,0.0,2,1,0,1,0,1,2,2,204.0
2024-02-01,Paris,204,201.3,44.2,2.1,31,10.9,0.0,3,2,0,1,0,1,2,2,206.0
2024-02-02,Paris,206,195.3,38.6,4.9,56,2.9,0.0,4,2,0,1,0,1,2,2,121.0
2024-02-03,Paris,121,5.8,281.7,11.4,54,3.2,0.0,5,2,1,1,0,0,0,2,221.0
2024-02-04,Paris,221,214.8,169.6,9.1,80,8.9,0.0,6,2,1,1,0,0,0,2,85.0
2024-02-05,Paris,85,238.4,138.1,9.1,23,12.3,0.0,0,2,0,1,0,1,2,2,296.0
2024-02-06,Paris,296,240.2,245.4,17.5,72,2.3,0.0,1,2,0,1,0,1,2,2,38.0
2024-02-07,Paris,38,152.0,152.0,17.2,65,14.6,0.0,2,2,0,1,0,1,2,2,176.0
2024-02-08,Paris,176,131.6,24.4,22.6,16,1.5,0.0,3,2,0,1,0,1,2,2,189.0
2024-02-09,Paris,189,123.5,209.1,30.5,63,12.5,0.0,4,2,0,1,0,1,2,2,225.0
2024-02-10,Paris,225,59.5,15.9,33.0,66,12.8,0.0,5,2,1,1,0,0,0,2,102.0
2024-02-11,Paris,102,114.7,52.2,5.6,87,7.1,0.0,6,2,1,1,0,0,0,2,60.0
2024-02-12,Paris,60,115.6,150.1,1.8,16,6.8,0.0,0,2,0,1,0,1,2,2,71.0
2024-02-13,Paris,71,116.3,253.1,24.8,38,7.3,0.0,1,2,0,1,0,1,2,2,292.0
2024-02-14,Paris,292,67.4,188.1,-8.8,83,14.9,0.0,2,2,0,1,0,1,2,2,108.0
2024-02-15,Paris,108,208.1,82.9,-3.9,49,1.6,0.0,3,2,0,1,0,1,2,2,104.0
2024-02-16,Paris,104,180.5,149.5,-5.5,66,13.6,0.0,4,2,0,1,0,1,2,2,54.0
2024-02-17,Paris,54,168.9,254.7,31.3,15,5.9,0.0,5,2,1,1,0,0,0,2,260.0
2024-02-18,Paris,260,188.8,153.2,25.8,71,8.1,0.0,6,2,1,1,0,0,0,2,262.0
